53	1	r904u07n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.58	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 3.455107294592218e-06 1
50	1	r904u07n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.58	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.1544346900318822e-06 10
21	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.62	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 2.8942661247167517e-05 10
23	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.62	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 4.641588833612773e-05 10
24	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.63	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 5.8780160722749125e-05 10
20	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.63	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 2.285463864134993e-05 10
22	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.62	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 3.6652412370796256e-05 10
13	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.68	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 4.37547937507418e-06 10
16	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.68	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 8.886238162743407e-06 10
17	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.66	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 1.1253355826007646e-05 10
12	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.68	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 3.455107294592218e-06 10
18	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.66	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 1.4251026703029963e-05 10
14	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.68	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 5.5410203300094925e-06 10
15	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.69	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 7.017038286703822e-06 10
19	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.66	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 1.80472176682717e-05 10
116	1	r909u10n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	6.68	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.571913809059347e-07 10
117	1	r909u10n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	6.68	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 3.257020655659783e-07 0.1
180	1	r805u06n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	6.74	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 4.641588833612773e-05 0.1
179	1	r805u06n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	6.74	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 3.6652412370796256e-05 10
107	1	r909u07n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	6.73	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.266380173467402e-07 10
48	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.01	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1.3433993325988987e-06 10
43	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.01	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 4.124626382901348e-07 10
42	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.01	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 3.257020655659783e-07 10
