45	1	r909u10n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.13	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 6.614740641230146e-07 10
50	1	r909u29n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.10	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.154434109	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.01	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.603718743751331e-07 1
585 1.701254279852589e-06 10
113	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.01	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.0309176209047346e-07 10
114	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.99	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.571913809059347e-07 0.1
110	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.02	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.603718743751331e-07 10
36	1	r909u07n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.09	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.001 10
124	1	r805u06n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.02	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 5.223345074266844e-07 1
125	1	r805u0117	1	r805u04n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.03	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 3.257020655659783e-07 0.1
4e-07 10
116	1	r805u04n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.05	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.571913809059347e-07 10
25e-05 10
72	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.11	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.894266124716119	1	r805u04n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.06	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 3.257020655659783e-07 10
942661247167517e-05 1
69	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.285463864134993e-05 1
67	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.12	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1.80472176682717e-05 1
68	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.13	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1.80472176682717e-05 10
70	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.14	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.285463864134993e-05 10
120	1	r805u06n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.99	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 4.124626382901348e-07 0.1
63e-05 10
146	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.00	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.7283333764867697e-06 10
140	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.07	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.701254279852589e-06 10
167	1	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.01	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.4251026703029963e-05 10

133	1	r805u09n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.05	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.0608183551394484e-06 1
134	1	r805u09n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.0608183551394484e-06 101135	1	r805u09n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.07	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.3433993325988987e-06 0.1
131	1	r805u09n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.10	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 8.376776400682924e-07 10
128	1	r805u09n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.06	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 6.614740641230146e-07 10
165	1	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.99	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.4251026703029963e-05 0.1127	1	r805u09n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.06	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 6.614740641230146e-07 1
130	1	r805u09n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.06	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 8.376776400682924e-07 1
